COUNTY,PRECINCT,CANDIDATE,Timestamp,ABSENTEE_VOTES,ELECTION_DAY_VOTES,PROVISIONAL_VOTES,TOTAL_VOTES
Allegheny,MCKEESPORT WARD 8 DIST 1,bidenj,12/30/2021 10:16:31.987049,51,34,0,75
Allegheny,MCKEESPORT WARD 8 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,1,0,0,75
Allegheny,MCKEESPORT WARD 8 DIST 1,other,12/30/2021 10:16:31.987049,0,0,0,75
Allegheny,MCKEESPORT WARD 8 DIST 1,trumpd,12/30/2021 10:16:31.987049,23,76,0,75
Allegheny,MCKEESPORT WARD 8 DIST 2,bidenj,12/30/2021 10:16:31.987049,126,87,0,152
Allegheny,MCKEESPORT WARD 8 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,1,2,0,152
Allegheny,MCKEESPORT WARD 8 DIST 2,other,12/30/2021 10:16:31.987049,0,1,0,152
Allegheny,MCKEESPORT WARD 8 DIST 2,trumpd,12/30/2021 10:16:31.987049,25,97,0,152
Allegheny,MCKEESPORT WARD 8 DIST 3,bidenj,12/30/2021 10:16:31.987049,130,113,0,149
Allegheny,MCKEESPORT WARD 8 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,0,0,0,149
Allegheny,MCKEESPORT WARD 8 DIST 3,other,12/30/2021 10:16:31.987049,0,1,0,149
Allegheny,MCKEESPORT WARD 8 DIST 3,trumpd,12/30/2021 10:16:31.987049,19,51,0,149
Allegheny,MCKEESPORT WARD 8 DIST 4,bidenj,12/30/2021 10:16:31.987049,83,75,0,114
Allegheny,MCKEESPORT WARD 8 DIST 4,jorgensenj,12/30/2021 10:16:31.987049,0,1,0,114
Allegheny,MCKEESPORT WARD 8 DIST 4,other,12/30/2021 10:16:31.987049,0,0,0,114
Allegheny,MCKEESPORT WARD 8 DIST 4,trumpd,12/30/2021 10:16:31.987049,31,124,0,114
Allegheny,MCKEESPORT WARD 8 DIST 5,bidenj,12/30/2021 10:16:31.987049,79,137,0,84
Allegheny,MCKEESPORT WARD 8 DIST 5,jorgensenj,12/30/2021 10:16:31.987049,0,0,0,84
Allegheny,MCKEESPORT WARD 8 DIST 5,other,12/30/2021 10:16:31.987049,0,1,0,84
Allegheny,MCKEESPORT WARD 8 DIST 5,trumpd,12/30/2021 10:16:31.987049,5,24,0,84
Allegheny,MCKEESPORT WARD 8 DIST 6,bidenj,12/30/2021 10:16:31.987049,40,29,0,55
Allegheny,MCKEESPORT WARD 8 DIST 6,jorgensenj,12/30/2021 10:16:31.987049,0,0,0,55
Allegheny,MCKEESPORT WARD 8 DIST 6,other,12/30/2021 10:16:31.987049,0,0,0,55
Allegheny,MCKEESPORT WARD 8 DIST 6,trumpd,12/30/2021 10:16:31.987049,15,68,0,55
Allegheny,MCKEESPORT WARD 9 DIST 1,bidenj,12/30/2021 10:16:31.987049,84,75,0,119
Allegheny,MCKEESPORT WARD 9 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,2,2,0,119
Allegheny,MCKEESPORT WARD 9 DIST 1,other,12/30/2021 10:16:31.987049,0,0,0,119
Allegheny,MCKEESPORT WARD 9 DIST 1,trumpd,12/30/2021 10:16:31.987049,33,106,0,119
Allegheny,MCKEESPORT WARD 9 DIST 2,bidenj,12/30/2021 10:16:31.987049,103,117,0,123
Allegheny,MCKEESPORT WARD 9 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,0,5,0,123
Allegheny,MCKEESPORT WARD 9 DIST 2,other,12/30/2021 10:16:31.987049,0,0,0,123
Allegheny,MCKEESPORT WARD 9 DIST 2,trumpd,12/30/2021 10:16:31.987049,20,133,0,123
Allegheny,MCKEESPORT WARD 9 DIST 3,bidenj,12/30/2021 10:16:31.987049,75,80,0,99
Allegheny,MCKEESPORT WARD 9 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,1,3,0,99
Allegheny,MCKEESPORT WARD 9 DIST 3,other,12/30/2021 10:16:31.987049,0,1,0,99
Allegheny,MCKEESPORT WARD 9 DIST 3,trumpd,12/30/2021 10:16:31.987049,23,91,0,99
Allegheny,MILLVALE DIST 1,bidenj,12/30/2021 10:16:31.987049,107,114,0,126
Allegheny,MILLVALE DIST 1,jorgensenj,12/30/2021 10:16:31.987049,2,3,0,126
Allegheny,MILLVALE DIST 1,other,12/30/2021 10:16:31.987049,0,0,0,126
Allegheny,MILLVALE DIST 1,trumpd,12/30/2021 10:16:31.987049,17,111,0,126
Allegheny,MILLVALE DIST 2,bidenj,12/30/2021 10:16:31.987049,83,88,0,106
Allegheny,MILLVALE DIST 2,jorgensenj,12/30/2021 10:16:31.987049,2,5,0,106
Allegheny,MILLVALE DIST 2,other,12/30/2021 10:16:31.987049,1,1,0,106
Allegheny,MILLVALE DIST 2,trumpd,12/30/2021 10:16:31.987049,20,116,0,106
Allegheny,MILLVALE DIST 3,bidenj,12/30/2021 10:16:31.987049,119,88,0,142
Allegheny,MILLVALE DIST 3,jorgensenj,12/30/2021 10:16:31.987049,0,3,0,142
Allegheny,MILLVALE DIST 3,other,12/30/2021 10:16:31.987049,0,0,0,142
Allegheny,MILLVALE DIST 3,trumpd,12/30/2021 10:16:31.987049,23,83,0,142
Allegheny,MILLVALE DIST 4,bidenj,12/30/2021 10:16:31.987049,83,92,0,113
Allegheny,MILLVALE DIST 4,jorgensenj,12/30/2021 10:16:31.987049,2,7,0,113
Allegheny,MILLVALE DIST 4,other,12/30/2021 10:16:31.987049,2,0,0,113
Allegheny,MILLVALE DIST 4,trumpd,12/30/2021 10:16:31.987049,26,112,0,113
Allegheny,MILLVALE DIST 5,bidenj,12/30/2021 10:16:31.987049,129,106,0,164
Allegheny,MILLVALE DIST 5,jorgensenj,12/30/2021 10:16:31.987049,2,2,0,164
Allegheny,MILLVALE DIST 5,other,12/30/2021 10:16:31.987049,0,1,0,164
Allegheny,MILLVALE DIST 5,trumpd,12/30/2021 10:16:31.987049,33,121,0,164
Allegheny,MONROEVILLE WARD 1 DIST 1,bidenj,12/30/2021 10:16:31.987049,180,86,0,242
Allegheny,MONROEVILLE WARD 1 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,6,5,0,242
Allegheny,MONROEVILLE WARD 1 DIST 1,other,12/30/2021 10:16:31.987049,2,0,0,242
Allegheny,MONROEVILLE WARD 1 DIST 1,trumpd,12/30/2021 10:16:31.987049,54,194,0,242
Allegheny,MONROEVILLE WARD 1 DIST 2,bidenj,12/30/2021 10:16:31.987049,207,65,0,285
Allegheny,MONROEVILLE WARD 1 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,1,2,0,285
Allegheny,MONROEVILLE WARD 1 DIST 2,other,12/30/2021 10:16:31.987049,1,0,0,285
Allegheny,MONROEVILLE WARD 1 DIST 2,trumpd,12/30/2021 10:16:31.987049,76,192,0,285
Allegheny,MONROEVILLE WARD 1 DIST 3,bidenj,12/30/2021 10:16:31.987049,347,100,0,428
Allegheny,MONROEVILLE WARD 1 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,2,3,0,428
Allegheny,MONROEVILLE WARD 1 DIST 3,other,12/30/2021 10:16:31.987049,1,1,0,428
Allegheny,MONROEVILLE WARD 1 DIST 3,trumpd,12/30/2021 10:16:31.987049,78,180,0,428
Allegheny,MONROEVILLE WARD 1 DIST 4,bidenj,12/30/2021 10:16:31.987049,266,155,0,338
Allegheny,MONROEVILLE WARD 1 DIST 4,jorgensenj,12/30/2021 10:16:31.987049,7,4,0,338
Allegheny,MONROEVILLE WARD 1 DIST 4,other,12/30/2021 10:16:31.987049,1,2,0,338
Allegheny,MONROEVILLE WARD 1 DIST 4,trumpd,12/30/2021 10:16:31.987049,64,120,0,338
Allegheny,MONROEVILLE WARD 2 DIST 1,bidenj,12/30/2021 10:16:31.987049,308,146,0,407
Allegheny,MONROEVILLE WARD 2 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,2,2,0,407
Allegheny,MONROEVILLE WARD 2 DIST 1,other,12/30/2021 10:16:31.987049,1,3,0,407
Allegheny,MONROEVILLE WARD 2 DIST 1,trumpd,12/30/2021 10:16:31.987049,96,227,0,407
Allegheny,MONROEVILLE WARD 2 DIST 2,bidenj,12/30/2021 10:16:31.987049,371,120,0,487
Allegheny,MONROEVILLE WARD 2 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,2,13,0,487
Allegheny,MONROEVILLE WARD 2 DIST 2,other,12/30/2021 10:16:31.987049,4,3,0,487
Allegheny,MONROEVILLE WARD 2 DIST 2,trumpd,12/30/2021 10:16:31.987049,110,235,0,487
Allegheny,MONROEVILLE WARD 2 DIST 3,bidenj,12/30/2021 10:16:31.987049,367,138,0,492
Allegheny,MONROEVILLE WARD 2 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,3,5,0,492
Allegheny,MONROEVILLE WARD 2 DIST 3,other,12/30/2021 10:16:31.987049,0,0,0,492
Allegheny,MONROEVILLE WARD 2 DIST 3,trumpd,12/30/2021 10:16:31.987049,122,251,0,492
Allegheny,MONROEVILLE WARD 3 DIST 1,bidenj,12/30/2021 10:16:31.987049,382,115,0,552
Allegheny,MONROEVILLE WARD 3 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,6,5,0,552
Allegheny,MONROEVILLE WARD 3 DIST 1,other,12/30/2021 10:16:31.987049,3,1,0,552
Allegheny,MONROEVILLE WARD 3 DIST 1,trumpd,12/30/2021 10:16:31.987049,161,315,0,552
Allegheny,MONROEVILLE WARD 3 DIST 2,bidenj,12/30/2021 10:16:31.987049,172,79,0,239
Allegheny,MONROEVILLE WARD 3 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,3,3,0,239
Allegheny,MONROEVILLE WARD 3 DIST 2,other,12/30/2021 10:16:31.987049,2,1,0,239
Allegheny,MONROEVILLE WARD 3 DIST 2,trumpd,12/30/2021 10:16:31.987049,62,201,0,239
Allegheny,MONROEVILLE WARD 3 DIST 3,bidenj,12/30/2021 10:16:31.987049,379,116,0,490
Allegheny,MONROEVILLE WARD 3 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,3,4,0,490
Allegheny,MONROEVILLE WARD 3 DIST 3,other,12/30/2021 10:16:31.987049,2,0,0,490
Allegheny,MONROEVILLE WARD 3 DIST 3,trumpd,12/30/2021 10:16:31.987049,106,247,0,490
Allegheny,MONROEVILLE WARD 3 DIST 4,bidenj,12/30/2021 10:16:31.987049,152,59,0,205
Allegheny,MONROEVILLE WARD 3 DIST 4,jorgensenj,12/30/2021 10:16:31.987049,0,3,0,205
Allegheny,MONROEVILLE WARD 3 DIST 4,other,12/30/2021 10:16:31.987049,1,1,0,205
Allegheny,MONROEVILLE WARD 3 DIST 4,trumpd,12/30/2021 10:16:31.987049,52,105,0,205
Allegheny,MONROEVILLE WARD 4 DIST 1,bidenj,12/30/2021 10:16:31.987049,197,85,0,278
Allegheny,MONROEVILLE WARD 4 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,4,5,0,278
Allegheny,MONROEVILLE WARD 4 DIST 1,other,12/30/2021 10:16:31.987049,0,1,0,278
Allegheny,MONROEVILLE WARD 4 DIST 1,trumpd,12/30/2021 10:16:31.987049,77,180,0,278
Allegheny,MONROEVILLE WARD 4 DIST 2,bidenj,12/30/2021 10:16:31.987049,270,143,0,364
Allegheny,MONROEVILLE WARD 4 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,3,8,0,364
Allegheny,MONROEVILLE WARD 4 DIST 2,other,12/30/2021 10:16:31.987049,1,0,0,364
Allegheny,MONROEVILLE WARD 4 DIST 2,trumpd,12/30/2021 10:16:31.987049,90,296,0,364
Allegheny,MONROEVILLE WARD 4 DIST 3,bidenj,12/30/2021 10:16:31.987049,283,124,0,378
Allegheny,MONROEVILLE WARD 4 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,3,9,0,378
Allegheny,MONROEVILLE WARD 4 DIST 3,other,12/30/2021 10:16:31.987049,0,0,0,378
Allegheny,MONROEVILLE WARD 4 DIST 3,trumpd,12/30/2021 10:16:31.987049,92,284,0,378
Allegheny,MONROEVILLE WARD 5 DIST 1,bidenj,12/30/2021 10:16:31.987049,142,90,0,190
Allegheny,MONROEVILLE WARD 5 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,1,3,0,190
Allegheny,MONROEVILLE WARD 5 DIST 1,other,12/30/2021 10:16:31.987049,0,2,0,190
Allegheny,MONROEVILLE WARD 5 DIST 1,trumpd,12/30/2021 10:16:31.987049,47,185,0,190
Allegheny,MONROEVILLE WARD 5 DIST 2,bidenj,12/30/2021 10:16:31.987049,303,118,0,360
Allegheny,MONROEVILLE WARD 5 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,4,2,0,360
Allegheny,MONROEVILLE WARD 5 DIST 2,other,12/30/2021 10:16:31.987049,0,0,0,360
Allegheny,MONROEVILLE WARD 5 DIST 2,trumpd,12/30/2021 10:16:31.987049,53,128,0,360
Allegheny,MONROEVILLE WARD 5 DIST 3,bidenj,12/30/2021 10:16:31.987049,280,104,0,370
Allegheny,MONROEVILLE WARD 5 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,3,5,0,370
Allegheny,MONROEVILLE WARD 5 DIST 3,other,12/30/2021 10:16:31.987049,1,0,0,370
Allegheny,MONROEVILLE WARD 5 DIST 3,trumpd,12/30/2021 10:16:31.987049,86,206,0,370
Allegheny,MONROEVILLE WARD 5 DIST 4,bidenj,12/30/2021 10:16:31.987049,185,95,0,243
Allegheny,MONROEVILLE WARD 5 DIST 4,jorgensenj,12/30/2021 10:16:31.987049,2,1,0,243
Allegheny,MONROEVILLE WARD 5 DIST 4,other,12/30/2021 10:16:31.987049,0,1,0,243
Allegheny,MONROEVILLE WARD 5 DIST 4,trumpd,12/30/2021 10:16:31.987049,56,113,0,243
Allegheny,MONROEVILLE WARD 6 DIST 1,bidenj,12/30/2021 10:16:31.987049,233,109,0,308
Allegheny,MONROEVILLE WARD 6 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,2,4,0,308
Allegheny,MONROEVILLE WARD 6 DIST 1,other,12/30/2021 10:16:31.987049,1,1,0,308
Allegheny,MONROEVILLE WARD 6 DIST 1,trumpd,12/30/2021 10:16:31.987049,72,253,0,308
Allegheny,MONROEVILLE WARD 6 DIST 2,bidenj,12/30/2021 10:16:31.987049,262,112,0,345
Allegheny,MONROEVILLE WARD 6 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,3,4,0,345
Allegheny,MONROEVILLE WARD 6 DIST 2,other,12/30/2021 10:16:31.987049,1,1,0,345
Allegheny,MONROEVILLE WARD 6 DIST 2,trumpd,12/30/2021 10:16:31.987049,79,206,0,345
Allegheny,MONROEVILLE WARD 6 DIST 3,bidenj,12/30/2021 10:16:31.987049,298,188,0,347
Allegheny,MONROEVILLE WARD 6 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,1,8,0,347
Allegheny,MONROEVILLE WARD 6 DIST 3,other,12/30/2021 10:16:31.987049,2,0,0,347
Allegheny,MONROEVILLE WARD 6 DIST 3,trumpd,12/30/2021 10:16:31.987049,46,173,0,347
Allegheny,MONROEVILLE WARD 6 DIST 4,bidenj,12/30/2021 10:16:31.987049,136,37,0,171
Allegheny,MONROEVILLE WARD 6 DIST 4,jorgensenj,12/30/2021 10:16:31.987049,0,1,0,171
Allegheny,MONROEVILLE WARD 6 DIST 4,other,12/30/2021 10:16:31.987049,1,0,0,171
Allegheny,MONROEVILLE WARD 6 DIST 4,trumpd,12/30/2021 10:16:31.987049,34,41,0,171
Allegheny,MONROEVILLE WARD 7 DIST 1,bidenj,12/30/2021 10:16:31.987049,492,206,0,633
Allegheny,MONROEVILLE WARD 7 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,5,13,0,633
Allegheny,MONROEVILLE WARD 7 DIST 1,other,12/30/2021 10:16:31.987049,0,3,0,633
Allegheny,MONROEVILLE WARD 7 DIST 1,trumpd,12/30/2021 10:16:31.987049,136,267,0,633
Allegheny,MONROEVILLE WARD 7 DIST 2,bidenj,12/30/2021 10:16:31.987049,270,171,0,322
Allegheny,MONROEVILLE WARD 7 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,5,2,0,322
Allegheny,MONROEVILLE WARD 7 DIST 2,other,12/30/2021 10:16:31.987049,0,0,0,322
Allegheny,MONROEVILLE WARD 7 DIST 2,trumpd,12/30/2021 10:16:31.987049,47,167,0,322
Allegheny,MONROEVILLE WARD 7 DIST 3,bidenj,12/30/2021 10:16:31.987049,192,92,0,239
Allegheny,MONROEVILLE WARD 7 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,3,2,0,239
Allegheny,MONROEVILLE WARD 7 DIST 3,other,12/30/2021 10:16:31.987049,2,2,0,239
Allegheny,MONROEVILLE WARD 7 DIST 3,trumpd,12/30/2021 10:16:31.987049,42,149,0,239
Allegheny,MOON DIST 1,bidenj,12/30/2021 10:16:31.987049,253,151,0,338
Allegheny,MOON DIST 1,jorgensenj,12/30/2021 10:16:31.987049,2,4,0,338
Allegheny,MOON DIST 1,other,12/30/2021 10:16:31.987049,3,0,0,338
Allegheny,MOON DIST 1,trumpd,12/30/2021 10:16:31.987049,80,282,0,338
Allegheny,MOON DIST 10,bidenj,12/30/2021 10:16:31.987049,186,129,0,255
Allegheny,MOON DIST 10,jorgensenj,12/30/2021 10:16:31.987049,1,3,0,255
Allegheny,MOON DIST 10,other,12/30/2021 10:16:31.987049,2,3,0,255
Allegheny,MOON DIST 10,trumpd,12/30/2021 10:16:31.987049,66,246,0,255
Allegheny,MOON DIST 11,bidenj,12/30/2021 10:16:31.987049,354,163,0,513
Allegheny,MOON DIST 11,jorgensenj,12/30/2021 10:16:31.987049,7,9,0,513
Allegheny,MOON DIST 11,other,12/30/2021 10:16:31.987049,2,2,0,513
Allegheny,MOON DIST 11,trumpd,12/30/2021 10:16:31.987049,150,440,0,513
Allegheny,MOON DIST 12,bidenj,12/30/2021 10:16:31.987049,281,142,0,370
Allegheny,MOON DIST 12,jorgensenj,12/30/2021 10:16:31.987049,6,9,0,370
Allegheny,MOON DIST 12,other,12/30/2021 10:16:31.987049,1,0,0,370
Allegheny,MOON DIST 12,trumpd,12/30/2021 10:16:31.987049,82,353,0,370
Allegheny,MOON DIST 13,bidenj,12/30/2021 10:16:31.987049,154,85,0,233
Allegheny,MOON DIST 13,jorgensenj,12/30/2021 10:16:31.987049,4,5,0,233
Allegheny,MOON DIST 13,other,12/30/2021 10:16:31.987049,2,2,0,233
Allegheny,MOON DIST 13,trumpd,12/30/2021 10:16:31.987049,73,254,0,233
Allegheny,MOON DIST 2,bidenj,12/30/2021 10:16:31.987049,538,209,0,755
Allegheny,MOON DIST 2,jorgensenj,12/30/2021 10:16:31.987049,7,11,0,755
Allegheny,MOON DIST 2,other,12/30/2021 10:16:31.987049,6,1,0,755
Allegheny,MOON DIST 2,trumpd,12/30/2021 10:16:31.987049,204,537,0,755
Allegheny,MOON DIST 3,bidenj,12/30/2021 10:16:31.987049,379,179,0,494
Allegheny,MOON DIST 3,jorgensenj,12/30/2021 10:16:31.987049,6,15,0,494
Allegheny,MOON DIST 3,other,12/30/2021 10:16:31.987049,3,4,0,494
Allegheny,MOON DIST 3,trumpd,12/30/2021 10:16:31.987049,106,366,0,494
Allegheny,MOON DIST 4,bidenj,12/30/2021 10:16:31.987049,191,104,0,271
Allegheny,MOON DIST 4,jorgensenj,12/30/2021 10:16:31.987049,3,4,0,271
Allegheny,MOON DIST 4,other,12/30/2021 10:16:31.987049,0,0,0,271
Allegheny,MOON DIST 4,trumpd,12/30/2021 10:16:31.987049,77,266,0,271
Allegheny,MOON DIST 5,bidenj,12/30/2021 10:16:31.987049,718,251,0,1023
Allegheny,MOON DIST 5,jorgensenj,12/30/2021 10:16:31.987049,10,14,0,1023
Allegheny,MOON DIST 5,other,12/30/2021 10:16:31.987049,0,4,0,1023
Allegheny,MOON DIST 5,trumpd,12/30/2021 10:16:31.987049,295,787,0,1023
Allegheny,MOON DIST 6,bidenj,12/30/2021 10:16:31.987049,579,290,0,868
Allegheny,MOON DIST 6,jorgensenj,12/30/2021 10:16:31.987049,9,6,0,868
Allegheny,MOON DIST 6,other,12/30/2021 10:16:31.987049,4,5,0,868
Allegheny,MOON DIST 6,trumpd,12/30/2021 10:16:31.987049,276,803,0,868
Allegheny,MOON DIST 7,bidenj,12/30/2021 10:16:31.987049,415,191,0,551
Allegheny,MOON DIST 7,jorgensenj,12/30/2021 10:16:31.987049,8,19,0,551
Allegheny,MOON DIST 7,other,12/30/2021 10:16:31.987049,1,2,0,551
Allegheny,MOON DIST 7,trumpd,12/30/2021 10:16:31.987049,127,383,0,551
Allegheny,MOON DIST 8,bidenj,12/30/2021 10:16:31.987049,287,129,0,393
Allegheny,MOON DIST 8,jorgensenj,12/30/2021 10:16:31.987049,2,5,0,393
Allegheny,MOON DIST 8,other,12/30/2021 10:16:31.987049,0,1,0,393
Allegheny,MOON DIST 8,trumpd,12/30/2021 10:16:31.987049,104,321,0,393
Allegheny,MOON DIST 9,bidenj,12/30/2021 10:16:31.987049,486,179,0,726
Allegheny,MOON DIST 9,jorgensenj,12/30/2021 10:16:31.987049,8,9,0,726
Allegheny,MOON DIST 9,other,12/30/2021 10:16:31.987049,3,3,0,726
Allegheny,MOON DIST 9,trumpd,12/30/2021 10:16:31.987049,229,607,0,726
Allegheny,MT LEBANON WARD 1 DIST 1,bidenj,12/30/2021 10:16:31.987049,315,117,0,385
Allegheny,MT LEBANON WARD 1 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,2,2,0,385
Allegheny,MT LEBANON WARD 1 DIST 1,other,12/30/2021 10:16:31.987049,2,3,0,385
Allegheny,MT LEBANON WARD 1 DIST 1,trumpd,12/30/2021 10:16:31.987049,66,177,0,385
Allegheny,MT LEBANON WARD 1 DIST 2,bidenj,12/30/2021 10:16:31.987049,262,146,0,286
Allegheny,MT LEBANON WARD 1 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,1,1,0,286
Allegheny,MT LEBANON WARD 1 DIST 2,other,12/30/2021 10:16:31.987049,0,0,0,286
Allegheny,MT LEBANON WARD 1 DIST 2,trumpd,12/30/2021 10:16:31.987049,23,112,0,286
Allegheny,MT LEBANON WARD 1 DIST 3,bidenj,12/30/2021 10:16:31.987049,274,128,0,329
Allegheny,MT LEBANON WARD 1 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,3,5,0,329
Allegheny,MT LEBANON WARD 1 DIST 3,other,12/30/2021 10:16:31.987049,1,1,0,329
Allegheny,MT LEBANON WARD 1 DIST 3,trumpd,12/30/2021 10:16:31.987049,51,100,0,329
Allegheny,MT LEBANON WARD 1 DIST 4,bidenj,12/30/2021 10:16:31.987049,335,115,0,385
Allegheny,MT LEBANON WARD 1 DIST 4,jorgensenj,12/30/2021 10:16:31.987049,2,5,0,385
Allegheny,MT LEBANON WARD 1 DIST 4,other,12/30/2021 10:16:31.987049,1,1,0,385
Allegheny,MT LEBANON WARD 1 DIST 4,trumpd,12/30/2021 10:16:31.987049,47,165,0,385
Allegheny,MT LEBANON WARD 1 DIST 5,bidenj,12/30/2021 10:16:31.987049,251,121,0,281
Allegheny,MT LEBANON WARD 1 DIST 5,jorgensenj,12/30/2021 10:16:31.987049,2,2,0,281
Allegheny,MT LEBANON WARD 1 DIST 5,other,12/30/2021 10:16:31.987049,0,1,0,281
Allegheny,MT LEBANON WARD 1 DIST 5,trumpd,12/30/2021 10:16:31.987049,28,124,0,281
Allegheny,MT LEBANON WARD 1 DIST 6,bidenj,12/30/2021 10:16:31.987049,397,153,0,516
Allegheny,MT LEBANON WARD 1 DIST 6,jorgensenj,12/30/2021 10:16:31.987049,1,4,0,516
Allegheny,MT LEBANON WARD 1 DIST 6,other,12/30/2021 10:16:31.987049,1,1,0,516
Allegheny,MT LEBANON WARD 1 DIST 6,trumpd,12/30/2021 10:16:31.987049,117,186,0,516
Allegheny,MT LEBANON WARD 1 DIST 7,bidenj,12/30/2021 10:16:31.987049,308,120,0,362
Allegheny,MT LEBANON WARD 1 DIST 7,jorgensenj,12/30/2021 10:16:31.987049,4,6,0,362
Allegheny,MT LEBANON WARD 1 DIST 7,other,12/30/2021 10:16:31.987049,2,1,0,362
Allegheny,MT LEBANON WARD 1 DIST 7,trumpd,12/30/2021 10:16:31.987049,48,125,0,362
Allegheny,MT LEBANON WARD 2 DIST 1,bidenj,12/30/2021 10:16:31.987049,430,140,0,502
Allegheny,MT LEBANON WARD 2 DIST 1,jorgensenj,12/30/2021 10:16:31.987049,6,7,0,502
Allegheny,MT LEBANON WARD 2 DIST 1,other,12/30/2021 10:16:31.987049,1,0,0,502
Allegheny,MT LEBANON WARD 2 DIST 1,trumpd,12/30/2021 10:16:31.987049,65,178,0,502
Allegheny,MT LEBANON WARD 2 DIST 2,bidenj,12/30/2021 10:16:31.987049,216,105,0,267
Allegheny,MT LEBANON WARD 2 DIST 2,jorgensenj,12/30/2021 10:16:31.987049,2,3,0,267
Allegheny,MT LEBANON WARD 2 DIST 2,other,12/30/2021 10:16:31.987049,1,1,0,267
Allegheny,MT LEBANON WARD 2 DIST 2,trumpd,12/30/2021 10:16:31.987049,48,106,0,267
Allegheny,MT LEBANON WARD 2 DIST 3,bidenj,12/30/2021 10:16:31.987049,315,117,0,358
Allegheny,MT LEBANON WARD 2 DIST 3,jorgensenj,12/30/2021 10:16:31.987049,2,1,0,358
Allegheny,MT LEBANON WARD 2 DIST 3,other,12/30/2021 10:16:31.987049,0,3,0,358
Allegheny,MT LEBANON WARD 2 DIST 3,trumpd,12/30/2021 10:16:31.987049,41,113,0,358
Allegheny,MT LEBANON WARD 2 DIST 4,bidenj,12/30/2021 10:16:31.987049,257,98,0,292
Allegheny,MT LEBANON WARD 2 DIST 4,jorgensenj,12/30/2021 10:16:31.987049,0,4,0,292
Allegheny,MT LEBANON WARD 2 DIST 4,other,12/30/2021 10:16:31.987049,1,1,0,292
Allegheny,MT LEBANON WARD 2 DIST 4,trumpd,12/30/2021 10:16:31.987049,34,91,0,292
Allegheny,MT LEBANON WARD 2 DIST 5,bidenj,12/30/2021 10:16:31.987049,240,86,0,285
Allegheny,MT LEBANON WARD 2 DIST 5,jorgensenj,12/30/2021 10:16:31.987049,3,2,0,285
Allegheny,MT LEBANON WARD 2 DIST 5,other,12/30/2021 10:16:31.987049,1,0,0,285
Allegheny,MT LEBANON WARD 2 DIST 5,trumpd,12/30/2021 10:16:31.987049,41,111,0,285
Allegheny,MT LEBANON WARD 2 DIST 6,bidenj,12/30/2021 10:16:31.987049,238,88,0,291
Allegheny,MT LEBANON WARD 2 DIST 6,jorgensenj,12/30/2021 10:16:31.987049,1,4,0,291
Allegheny,MT LEBANON WARD 2 DIST 6,other,12/30/2021 10:16:31.987049,3,1,0,291
Allegheny,MT LEBANON WARD 2 DIST 6,trumpd,12/30/2021 10:16:31.987049,49,123,0,291
Allegheny,MT LEBANON WARD 2 DIST 7,bidenj,12/30/2021 10:16:31.987049,271,106,0,316
Allegheny,MT LEBANON WARD 2 DIST 7,jorgensenj,12/30/2021 10:16:31.987049,4,2,0,316
Allegheny,MT LEBANON WARD 2 DIST 7,other,12/30/2021 10:16:31.987049,0,4,0,316
Allegheny,MT LEBANON WARD 2 DIST 7,trumpd,12/30/2021 10:16:31.987049,41,141,0,316
Allegheny,MT LEBANON WARD 2 DIST 8,bidenj,12/30/2021 10:16:31.987049,395,99,0,541
Allegheny,MT LEBANON WARD 2 DIST 8,jorgensenj,12/30/2021 10:16:31.987049,3,0,0,541
Allegheny,MT LEBANON WARD 2 DIST 8,other,12/30/2021 10:16:31.987049,3,3,0,541
Allegheny,MT LEBANON WARD 2 DIST 8,trumpd,12/30/2021 10:16:31.987049,140,163,0,541
